Sample_Name,ANXA3,AQP9,ARG1,ASAH1,ATG3,AZU1,BCAT1,BCL2L11,BCL6,BMPR2,BPGM,BTK,BTN2A2,BTN3A2,BUB3,CAMK4,CAMP,CASP1,CASP8,CCNB1IP1,CD3E,CD3G,CEACAM8,CEP55,CREB1,CRISP2,CTNNB1,CTSG,DBT,DEFA4,DYRK2,EP300,FAS,GADD45A,GK,GNAI3,HMMR,HTRA1,ICAM3,INPP5D,ITGAV,JAK1,JAK2,KIF15,KLHL2,KLRB1,LCN2,LTF,MAFB,MAP3K1,MAP3K3,MAP4K1,MAPK14,MME,NCR3,OLFM4,ORM1,PAK2,PDE4B,PIK3CD,PIK3R1,PLCG1,PLEKHO1,POU2F2,PPP1R12A,PPP2R5C,PRC1,PRKAR1A,PTEN,RAF1,RHBDF2,SEMA4F,SEMA6B,SIDT1,SLC1A5,SLPI,SMAD4,SMYD2,SOS 2,SP1,STOM,STX1A,TBK1,TLE4,TLR1,TP53BP1,TRIB2,TXN,TYK2,VAMP5,VRK2,ZAP70,ZDHHC17
CAP0184,3.443213906,8.062155551,11.01402976,12.56815882,704.671027,31.40478698,6.443907562,-75.15526901,-3.001722948,-2.051902002,49.34036258,-1.756848017,-118.7169866,172.730424,8.601078063,-5.283231851,41.89194662,83.63868858,-11.91049465,-88.11856308,-3.912873524,6.622190815,34.66327184,-774.6491132,-6.55651166,-121.9542165,-6.776074973,55.40889079,-1.324904662,64.83644331,41.78575878,-22.85972999,0.247878471,-3.290605001,-82.63478002,-151.6265781,-11.50263239,-122.9023664,-10.17230832,-58.17858098,-14.44217391,-7.295598601,-21.75394503,65.63359773,-182.75658,-21.65714202,55.11552638,66.34755256,377.5229685,-79.8089855,-109.4322384,-242.6615038,-44.07535707,26.00246822,-884.6938837,-190.8901528,107.8180984,-125.6158235,8.597405429,-188.5646236,-47.22974434,64.02792212,222.5502205,40.54272517,-43.97982368,-139.2823141,41.4548296,-569.8412233,-88.65688018,-151.6344168,1.398129351,-37.53424881,0.925963143,-217.2296042,334.8144215,293.0099162,-49.82910904,-141.9097903,31.65397885,-115.7866632,20.11360331,-190.0078985,3.481920989,-242.5296637,-220.6135958,17.64109604,-206.3173294,-41.48376501,-4.766093649,120.5774497,-211.6670369,-25.43475753,-96.88263679
CAP0185,-8.252136171,-3.797140419,-7.738864189,-9.789262509,-112.9309785,-9.210844776,-36.72757744,-182.7321378,-14.26488299,7.972399428,26.18024547,6.020504024,63.67083719,-32.28334158,-2.80588486,2.908666005,4.039244747,-182.758644,-56.31470891,184.7594352,35.09908014,38.547357,-11.89337257,-1465.909468,9.092258908,-207.34507,-61.64716577,-33.22835253,8.938706824,-38.97919076,94.20050706,-29.20085486,-6.901558064,-40.35582502,-143.5814745,-50.01774358,-127.3567423,-218.2222568,-65.11167434,-45.48934737,-84.44042095,-127.8353156,-129.3443559,-282.4644159,-442.552743,81.8645033,-52.7056214,-181.6908749,-215.1276947,-2.465475044,-258.3575665,315.2023514,-124.2791898,-30.94933672,316.166632,-203.2866881,-342.8331832,-235.1124261,16.05798605,104.863836,155.0859396,338.8159582,616.6828962,34.12255372,-137.5242608,-305.4784972,-354.1676829,-67.22098449,-161.3960755,-70.62878905,-120.1505585,98.62587689,146.9625212,297.3060636,-39.93166343,-185.3146842,4.063919843,233.1365432,-457.0583037,229.3228197,-31.11655653,251.0961248,-374.2222686,-52.40674476,-191.7133571,121.5167446,845.9134524,-655.0766558,50.43759327,-245.6716685,-63.90862267,130.2011987,-48.9167473
CAP0186,3.685086477,6.60963432,-2.795672076,4.481870711,667.8556024,-6.775237363,-3.726154809,-76.99686793,1.526063457,8.880211271,-4.663080855,13.74394657,-239.3592308,134.0068226,-12.4677836,3.458819716,3.459492387,-99.40095607,-5.311268838,126.3986829,41.38271819,27.4484846,-25.25041469,-1089.24204,-22.37349507,-304.4492617,-16.30456837,-23.8915817,3.40647783,-25.53913472,298.3524384,-3.499905978,-4.990929718,-65.18768037,-75.75887008,-4.26397682,-94.70065503,170.6180209,32.03379868,-27.36142817,8.491802164,-48.39468406,-49.63005351,-571.4171878,-68.86236694,141.2737754,-102.8650678,-117.5874782,-63.27599148,67.89465529,-91.71268136,318.317148,-43.14555044,-14.4798061,622.2785832,-163.1834955,-133.8475991,-117.185774,34.08180394,75.86656691,58.47089106,211.6771069,298.6820743,49.96246729,-82.36363104,-135.0637343,-269.0565724,-56.516656,-99.40440827,28.89578629,-17.86228198,180.1159588,-226.9478575,154.3733568,-46.95135637,-1.813353624,43.78364199,216.9505454,-218.8701863,52.36633715,-69.75951065,-158.1352313,-249.1879403,16.50041367,-139.0249805,101.1406476,513.7106302,-162.4463894,117.4879437,13.90260396,-182.1038341,164.7547012,-279.6998956
CAP0187,4.062362062,15.67120951,11.28055895,10.51182008,884.2473289,14.27333421,4.922757962,-156.8853002,6.599550155,-14.8869842,23.66698688,5.270367138,-69.82416672,218.0054508,-33.15484228,-5.380335889,36.16700611,8.659608948,3.545036849,13.6840153,13.08422885,0.035515429,30.11555715,-942.4756365,-19.75279141,-33.79853315,-17.62701027,30.925921,-5.290755501,43.84681503,89.62960492,46.375117,12.59566438,-35.99175847,-82.10188564,19.13945751,-49.12164934,81.84534916,90.96219241,90.00064747,14.27583995,56.35128113,-30.23911248,-508.7892434,-69.85562893,150.1205724,47.96392115,67.74405283,-85.65770522,-12.77998736,64.65492841,-133.5122217,-20.63997171,159.7099244,630.777517,86.5199664,116.1547313,-83.80951941,138.7402735,69.49300085,127.3672878,62.06109499,318.3149118,-104.9975049,37.23659142,-158.7254324,-131.8793743,48.78544214,53.5113487,91.43811044,-224.4044683,-82.35010955,-37.75610788,172.8438642,23.1272647,-53.13497657,79.46845682,102.5357779,-6.393344451,161.7484181,-24.85783167,15.56480176,-27.03983834,144.3517648,2.556439962,35.73001727,131.5420976,107.774292,65.02403721,-199.8317882,-236.4813204,26.53990733,-73.94565077
CAP0188,7.951730934,14.71894479,8.130289704,10.26844968,1206.81301,21.25884219,19.62171237,20.42479923,-2.619878299,-0.519409226,12.79475696,28.53350872,-233.5706731,-121.9789897,-97.17998448,2.791293159,24.65413311,162.5307404,-2.478929693,38.29121484,-13.51640798,-3.72895612,25.71674658,-920.4866928,-8.305253514,-167.3209244,-10.76705419,47.05353981,-4.854983743,59.97456944,-16.6373001,49.18901902,2.178304013,-42.58907059,-12.1471652,59.2837512,-100.9831726,20.86780437,41.57778726,74.71100139,67.30954977,17.12956624,-1.522509467,8.943835225,-8.817162334,87.20693494,1.310689599,-45.52809892,238.5491464,9.155151826,6.560010974,-40.27868112,-15.19708604,-15.7988188,-354.658279,54.44171068,15.37933283,-10.23182541,101.7949585,124.8737251,34.41719198,33.40287784,70.33131949,139.7513952,0.60428409,-104.7254589,-152.6856126,16.03741349,1.835971035,52.92723046,203.5408637,-118.7184973,-232.0111546,-186.7409327,-205.9150741,301.4373874,110.8366828,-135.4590174,70.81859456,182.7664987,-32.22271625,-211.6074716,65.88307817,-41.1952269,-95.19678585,-35.5925832,-268.1378878,26.13559174,93.88924568,127.2882065,-126.8569986,-70.47674467,185.8177099
CAP0189,6.647254427,9.627312927,-24.90963201,10.98673702,1094.040992,-7.631948959,-28.76660477,-159.6813724,-6.893084322,14.2675573,29.34048826,20.67637119,61.71871739,519.8173793,-29.05386438,0.699048649,-6.300291439,492.2434299,26.51473666,-212.8302921,-13.31184898,19.20122488,-29.63289086,-889.828886,-40.08888398,-266.3659751,-16.69635452,-40.98306518,-11.73222791,-48.18108157,51.60299909,33.03137123,10.55152925,-53.70657546,59.84443815,-29.0219872,-96.02067577,-228.4811747,-146.0438628,-43.10957373,13.84789725,63.01520054,30.9005493,-769.8055836,-443.4148425,-8.320627153,-119.3367316,-72.86403405,416.8242701,17.0584313,-63.09800355,77.1752473,14.31120213,32.25479201,-58.62048328,-461.8312738,-338.5418982,-55.21733029,197.560508,-78.41798521,-109.7127067,84.06244676,749.6535269,-53.27193323,-75.59574087,-10.8110253,-252.7406983,-43.04063908,78.39187557,-44.36662842,367.1673383,-14.43125845,-153.9120069,244.6217229,-69.39427712,-165.1152182,4.260293052,250.3273846,-42.55581743,-14.06079074,-27.91075975,-150.6187263,186.3411486,98.40084549,-7.90599998,113.2415269,803.7140696,19.81055486,-93.55424262,157.9175367,211.5006458,-56.09966462,-83.23055709
CAP0190,10.75177474,7.682467113,9.71643435,5.060027731,823.5353511,4.718430075,24.08423044,13.5458049,5.69682582,-1.141341356,10.02701261,3.515584087,-170.0222032,41.40664581,31.68924409,-6.674148349,-9.696918269,-79.85785176,4.443083125,261.5401805,-3.193083383,-13.42378964,-3.445143269,637.3108558,-26.32822412,-234.4522649,-5.813876186,29.01166194,-7.327934298,-0.899573492,-86.59922213,18.25948679,-3.256997126,24.57918622,-2.182664971,-20.05910202,97.51732549,23.81453336,-33.13264612,18.77981041,36.15164669,27.24754725,-25.53152257,377.9260743,15.94782036,-2.054394718,-75.94460899,-46.63152481,-29.9887476,-34.31637015,-47.67220481,275.5393565,7.12944052,78.80487795,-295.6128235,-196.815961,-0.021668251,-163.2112058,-111.0450787,39.91700865,84.64485265,118.3772799,53.2336958,-57.75852576,25.28488896,-120.2707932,213.8753032,31.59268079,-173.1419372,-39.13289491,-212.2305246,-64.65297569,-161.9361248,197.8451809,-5.935014001,35.013749,-3.675222652,115.6765493,-176.8356499,62.06264446,41.17525468,-97.54252986,-16.31620086,-65.0126832,-137.5662647,130.9432952,157.0301797,17.63164306,-84.48666014,-188.5547939,-49.47333752,-83.7040991,119.344171
CAP0191,9.91279457,21.07506759,13.31894938,-3.68631182,1243.450505,-9.329238072,34.64584849,-28.10138299,-8.793609555,-18.93451651,18.79294138,-2.755013332,-54.22123993,-373.5136353,-81.13230793,-1.187019919,16.11619416,56.9565684,-48.68464355,-632.4646887,-46.53483798,-35.65067659,-3.890442148,-794.020887,-3.836289569,-124.2361566,-21.40160907,-43.64765893,-28.92188337,-19.83760515,-233.1580457,83.21544449,15.00464687,20.8944119,54.456817,95.47297366,-71.26170378,-75.84367736,79.2577381,-60.68865588,40.19044792,-183.0866377,112.6064591,-656.0617222,123.9535299,-34.71786269,-57.93420905,-191.0904993,16.39311221,71.0435599,-43.71843595,-251.4008481,-30.19500652,106.0671559,-821.7340347,-34.08295816,191.0968871,-102.7018227,113.5021982,127.3770497,-72.5570799,-107.9790951,-123.3000306,77.0775302,54.32434247,-10.22034887,-274.73027,124.9001973,167.7452021,195.4589131,202.4335618,-201.1430942,62.37753867,17.77477792,-86.70053645,212.3391285,114.1149478,-190.4635718,-173.0843483,-180.2120882,-75.78122394,4.17981741,215.957382,95.94766537,-5.491470585,-80.03236628,-653.6419989,204.1073445,159.3694518,-327.0363096,-247.2931675,-183.6653118,475.1492504
CAP0192,9.827132445,11.25097744,14.80366412,3.15252917,715.8701052,18.29163685,20.76680974,-97.01154151,14.68477615,-7.27786534,44.73652983,4.942670166,-270.0337466,39.8263479,-117.3200045,6.725236884,10.81846769,-220.4456469,-6.170339211,-43.45215919,-11.3068423,-12.14497026,26.85671035,-277.9582701,-25.49002792,-177.6509875,-13.20550446,36.47481776,-26.69068003,43.94583867,-8.355271391,-5.160159431,6.112228545,39.41557388,-24.19410938,-92.59187128,-25.43080178,264.8975019,-14.20635098,-55.18272293,-12.62366822,-5.258099091,33.70652686,46.19259222,-1.680111125,57.87061618,31.4272293,55.71599861,203.5295008,1.013960711,-68.66617547,-96.43131575,12.15283087,-19.64176976,-831.0307558,269.2615422,38.51778404,-167.108339,-272.2420026,-37.39489183,13.26921792,89.29489687,6.377746614,56.45226667,-64.58841643,-95.84308258,122.7963377,27.75074669,-11.79212522,-98.30615426,126.8193885,-360.9034065,168.5992496,-225.3583023,46.029216,-106.2751264,-18.71294799,-170.7469411,19.54774809,-0.75355938,17.77172148,-58.74994489,-180.0693955,-41.53213418,-134.9143491,-133.1068969,21.10968305,8.647725614,-42.06400867,-75.88837971,-124.7531464,-10.53882369,-65.89726697
CAP0193,15.93484494,17.46234117,11.66168754,8.578417909,758.8864607,23.94571231,-21.91272918,-42.99034818,19.13716341,-29.53587902,6.11585447,3.607638982,-541.9172945,-106.0892543,-73.61987378,-14.6846599,33.16735427,-45.4076638,-6.954575333,-9.142239679,3.467603417,-3.701501788,35.31638083,513.4007991,-0.745145009,-77.01899371,-19.67614191,54.30203548,2.305821365,68.66297556,5.43832019,-10.39425994,-2.105437237,24.87394086,-0.666099873,15.11293596,45.75482296,-170.5623787,22.77551537,-40.15761306,-91.68512208,-44.10193439,45.96550578,620.949269,146.3641222,-44.13433082,119.3055094,126.5455874,-218.0097965,74.1529209,-76.28560093,-200.8640265,-0.322129173,13.73919952,-1058.44646,239.9447983,124.7668122,-103.5720372,-115.9059096,104.5646671,-118.3008775,64.39958845,23.59148515,-185.8473033,-28.96335356,-145.2534026,194.8816556,32.00127645,6.904924806,-62.78342082,-74.25986817,-141.0244992,-306.5050833,-732.4913508,-72.68592838,102.8313768,-6.982713043,3.500906688,56.75174042,-54.14489835,45.79106018,150.1249104,-194.9747992,41.72605643,-88.38537705,-110.4344016,292.644206,176.726442,48.03708032,-391.8423411,-133.5859642,46.34342392,141.8530831
CAP0194,5.798463671,11.16412334,6.54854083,10.69423486,1223.288339,-21.04081243,15.84603775,-211.4182423,14.24871701,3.697318531,34.17260569,21.77895701,-112.3716763,221.2273169,-102.943444,7.649195344,-23.03047833,99.55390637,21.55308427,-164.8273157,-51.86550915,-11.91431225,-59.14016356,-1434.421173,-16.07235885,-285.187509,-7.889352098,-59.42288098,-5.153755972,-92.3194462,-1.192738984,38.51401889,13.1709386,-16.74607476,12.99223084,-16.30514288,-122.5242494,-209.7339091,-27.27387743,-46.92696672,86.11442871,61.10358405,-49.66994019,-441.5217238,-114.2478488,32.74100536,-253.3248573,-175.674956,308.7235755,-2.550767645,-16.21699716,-341.8126794,4.142408153,-14.291261,-697.4882308,-726.5619229,124.3542636,-85.01138333,136.7162425,-1.010406966,74.52747957,-98.26929807,356.8328358,59.27266256,-30.3778344,-89.80407069,-395.6002838,71.69308908,81.03369854,-21.07187074,260.0960193,-565.2970224,219.4485836,344.693373,124.0208856,-79.86016595,-16.42547937,-380.0714932,48.45532487,4.335568914,-44.05324206,-94.08973249,1.92821168,55.18582109,-20.29471289,-27.5277105,-351.3165782,-48.8530819,-101.8459749,123.734919,65.99466727,-162.1862957,-29.38271593
CAP0195,-0.652239708,5.66299285,0.89403802,7.42787322,962.8180619,-12.74198055,20.92682793,-91.49928271,8.400580393,29.62509106,12.26792325,13.14766523,-135.6457262,162.1496719,-10.16997622,-11.68882163,-20.29367638,-96.41831921,-10.22197989,40.83691545,14.48852527,1.417083319,-21.80341068,-1097.594038,-25.33058865,-121.3254997,-24.16121607,-55.45961516,8.398116482,-36.98851274,51.20025216,51.30621058,-2.727441619,-15.90893401,-53.18118082,-5.570484661,-103.4112297,419.1832297,-27.8424397,5.475158938,137.3082164,27.14771731,141.8767575,-559.1977579,48.61897134,-57.42026123,-170.1157724,-115.2092897,523.7419099,62.86941578,29.40346239,10.41735307,-14.75977946,35.18464443,-80.00399433,-361.5858,5.039210872,-111.5570854,-41.83394889,29.93487377,-6.642868154,48.25930528,68.98409608,244.7851957,0.167963622,-113.9879403,-309.5869489,39.21106557,17.26672685,53.44087459,-24.87689266,-120.5631403,-299.8708481,-389.4490403,75.03425666,-1.986604756,91.84018119,80.0936567,-165.3724365,-10.45812821,-64.92165927,-83.95930984,-9.872183276,114.7318192,-110.3368671,135.4683374,-86.32963095,-127.5306824,14.04608305,212.5781692,-51.24219734,-105.5758856,-21.23280171
CAP0196,12.4711143,22.33989207,20.44194214,10.08948615,1009.951767,-15.18740646,3.085116068,-147.3585635,12.94607898,3.695509501,-0.642672687,21.13870951,-544.0731652,-263.6507317,-288.9760754,-17.14419869,-3.040582471,-38.74678728,-20.35147598,-243.7353024,-22.60617912,-20.80261147,-22.44353132,-217.8818875,-36.02589611,-147.7265826,-8.514131604,-62.78445332,-18.22198445,-23.01486644,-85.40846884,22.29697727,-3.454968994,56.87086555,75.3640198,109.5907931,-75.32799761,-44.35413702,62.91356036,18.77487964,-88.5946931,-98.02966298,110.7896285,-335.8405698,107.5986621,-70.48864197,106.6860147,-1.388732638,-99.47160942,5.357489382,-17.50422109,-245.6039047,25.56711723,-58.60353336,-828.3736722,-167.1103571,-119.5881865,-128.0214129,-183.0537539,195.5985762,113.981486,3.871401784,45.98325265,-178.1595635,-114.7902506,-47.03266484,-157.4176819,62.16273739,110.4763392,-4.688295971,352.2566855,-351.9405343,-51.68418579,-370.0530758,-207.92768,-119.4131727,-23.45305294,-106.8506232,16.79853481,102.1013187,30.45326766,282.4609523,81.94680065,64.71193864,-162.2728432,-204.1548978,-234.2514198,104.0383407,66.19666758,6.857340519,-182.5617195,-174.7185597,-67.77512535
CAP0197,17.3304018,10.97547748,15.48499175,15.47397094,1209.380313,-3.642882514,-19.37798492,69.991913,32.034082,28.12652776,29.56571281,14.53430204,-302.4979557,-31.16780535,-82.42168755,-6.486224054,-22.08269732,278.5741041,25.90764365,-745.3391419,-15.13849372,-2.862332988,21.19226531,1695.391503,-25.85861563,-244.3946756,26.39867773,-13.10553796,-18.6149264,11.51370547,-91.2866716,74.45800662,9.007132213,68.82545751,112.0642914,94.40200047,113.6458961,-212.2844069,-82.48824116,-93.95805323,29.25924424,134.7872206,137.7568263,117.6811868,72.34842122,-41.29446894,145.05724,222.402213,615.8895091,-31.73065792,-0.868580013,-347.1221552,72.28539043,-214.5545289,-743.3192462,323.7063049,-96.12962324,-67.73008001,-33.97321548,-85.96849539,-40.58000906,-16.64305499,-721.7725156,-248.7916741,62.67446946,110.9902666,403.9750083,84.98268296,171.2625486,-156.6614294,552.324966,-192.8753397,-46.28418864,-226.0199512,-191.7439836,-107.4401222,3.577952852,-424.4723758,82.66274139,-34.7284434,86.3079901,-53.04400513,262.8003509,-4.298069184,11.4606656,-210.7070724,-626.0860112,56.3866441,-240.1758945,300.0160421,92.64461859,-158.5149036,236.697894
CAP0199,6.077375075,4.157629126,17.79476231,9.722639222,958.5548834,-6.773391873,2.877198212,-24.9141135,31.12846693,-10.15809713,20.88924304,18.55550496,-314.1510257,290.4916936,-82.95767927,6.912413784,-5.925599396,235.6798548,19.32234789,-35.20801394,18.63901979,25.45393362,-3.458105416,1031.215757,-30.85528891,-206.6402249,-6.415900962,-13.71550588,-22.59907317,-16.7828916,-82.3753523,22.97856437,6.98289726,35.6307917,-33.56425743,-49.08467928,67.52739525,-202.5425909,-17.27931226,-55.80376854,93.13612492,121.0385133,7.562604907,473.5284062,-42.45494389,1.941066165,-77.69437527,34.96852311,-130.9569964,-22.11255238,59.51784475,129.4967409,11.59536861,-102.3901766,-284.8827247,-99.09116668,-83.13075839,-82.25671233,-3.710088665,-51.54580952,-34.70570815,45.22609398,-296.2596955,-267.167055,-92.92700007,17.59724652,255.3376858,30.79355988,41.88800233,-53.8157337,19.40743069,71.34876086,89.78806607,-107.9637091,112.2551474,-101.6011594,28.14390048,50.45632579,142.5988269,67.76332165,20.0366818,-249.8408563,165.3805052,19.74019856,-322.1292336,50.28792773,-143.3099097,274.942437,-14.55020319,176.9156187,-108.2500432,10.23186903,-2.711783214
CAP0200,14.49419456,16.53508123,16.63848756,15.82891386,1229.897747,14.78590365,1.504035255,-50.85666483,38.13306581,-4.758034338,55.0881309,1.107594124,-182.4606075,238.2630146,-145.8524184,-10.35072622,36.12129566,312.5887513,53.48245276,-391.1270055,-16.27915328,-27.52291677,37.10917496,-331.3117948,-10.79043047,1.695279365,7.356672824,18.98353569,-73.53204969,50.19010406,-217.0518655,122.8634408,21.50068267,35.80129484,83.00092047,102.0055809,-26.90977364,-182.8470186,44.38472445,-46.76855782,-10.60991379,231.38962,129.5482824,-62.50352208,196.1592201,-4.390388608,82.214399,103.2080341,-63.10936957,16.89591331,118.1293977,-328.2069236,39.17142625,91.17578697,-652.3235116,-7.016529179,139.052419,93.72975783,288.329012,94.3255025,-31.45247336,-81.11380443,-171.3135702,-211.5019636,113.003516,67.90154773,36.91218437,158.6605208,262.0638366,195.2549524,187.8090091,-210.8854959,94.69204382,-437.4255864,17.90438639,149.429929,134.2827568,-0.374909625,181.3463408,115.4065866,29.08452158,-105.1704164,351.3990621,204.9963402,45.66869108,67.13013972,-494.3218268,224.6755588,-76.54318191,-303.9531704,111.2497052,-167.1826196,369.3170038
CAP0201,10.82996354,11.86120049,13.68622853,1.580020907,833.5213189,32.18126981,-3.015629659,-139.3341507,15.255431,0.162722771,35.61605807,1.525939547,-230.1932457,121.2782285,-6.760591161,-15.35006047,46.23409095,54.66705942,11.03470758,8.268294757,15.83910779,12.72126238,51.72854534,312.5116789,-19.81948112,1.25193314,0.45928764,66.27948332,-17.35194162,74.9494651,44.99861116,42.81350122,1.208089864,-14.5460437,-9.408647119,10.8976766,24.00559245,-153.479984,51.37507481,7.739287407,30.82035665,67.17973784,-20.74982659,616.3083229,-156.4120604,-8.027081361,123.3944165,157.1086044,-79.80785657,22.1667525,0.117077863,-77.05208348,-7.763592423,22.72411268,-387.6067724,-75.35275412,112.8441333,-64.44385707,120.4275689,60.25586917,31.76876822,117.0857851,-114.1466506,21.43721206,-9.99089947,-18.19632392,298.2598272,-21.74826968,39.48778679,90.40866059,-87.39299433,-94.5888583,73.63465154,-457.0669555,120.1863418,94.48155612,48.37331815,-10.29309423,-71.71871676,134.015025,11.3190099,-166.4759203,-14.9778841,77.89828734,-177.5086442,49.08766807,-19.6294386,-74.94530524,-10.91277955,-162.128004,-67.64903403,5.786451794,216.6132068
